image_path,is_cattle,disease_status,farm_id,source,notes,symptoms_visible,is_early_stage
d:\AniLinkData2\not_cattle_animals\goat_image_391_jpg.rf.34c1fbd0f546cf45f086985e33ceaa3e.jpg,0,-1,farm_086985,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_392_jpg.rf.261af1961265de31fffaee01a518ae68.jpg,0,-1,farm_196126,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_395_jpg.rf.ad5e9b7c1d9bb6fb0dad485b217ccfee.jpg,0,-1,farm_dad,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_398_jpg.rf.511c7dadbd260f447477c4bb6d7f734d.jpg,0,-1,farm_447477,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_414_jpg.rf.e1ff66ae4492284b74433bf0e26dbe6e.jpg,0,-1,farm_449228,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_418_jpg.rf.e78c8ef49fb27cfd19baaedb3120ebda.jpg,0,-1,farm_3120,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_427_jpg.rf.90c1bc4fd9798826c07204b6baf9174a.jpg,0,-1,farm_979882,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_42_jpg.rf.183d082eaf63dae7c0ab2e214d408e6b.jpg,0,-1,farm_eaf,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_430_jpg.rf.bc73eebcb2097b61542ef8a006514b4d.jpg,0,-1,farm_2097,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_435_jpg.rf.9ab2cb1bb381afe5b31a3246c3d36356.jpg,0,-1,farm_3246,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_443_jpg.rf.ac5176188dfb6875718d30adb7c557bf.jpg,0,-1,farm_517618,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_453_jpg.rf.6ffed76847a194ced1ceeabc3ce3f37f.jpg,0,-1,farm_76847,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_454_jpg.rf.0300969d6e0250513a5ed82016686282.jpg,0,-1,farm_030096,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_455_jpeg.rf.affdeaf6c67eada76ab4c9ce68d7cf2d.jpg,0,-1,farm_eada,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_461_jpg.rf.f35bc628f543cabd2e09bc82503b86e6.jpg,0,-1,farm_82503,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_463_jpg.rf.86a2a4f368e8b9a13a7391c8ce6ee001.jpg,0,-1,farm_7391,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_475_jpg.rf.0b0d32379b3aaaf59b8b10b81302e348.jpg,0,-1,farm_32379,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_491_jpg.rf.35154e10171835d8a06b4851c4225cec.jpg,0,-1,farm_35154,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_496_jpg.rf.12e7aeabd29b6e13970b4b88095d91aa.jpg,0,-1,farm_13970,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_500_jpg.rf.30bd9c9b88dbdbf00441d6c7008a1444.jpg,0,-1,farm_00441,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_512_jpg.rf.cf894c524695ab5df05aa8e7e5cfd77a.jpg,0,-1,farm_524695,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_521_jpg.rf.beecde26f0efb3421f3d62d30e40dd79.jpg,0,-1,farm_3421,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_525_jpg.rf.ede817b8217e34c70cae822c0ed763ca.jpg,0,-1,farm_8217,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_529_jpg.rf.a187b52bf886933ffbb6174cbf8201e9.jpg,0,-1,farm_886933,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_530_jpg.rf.39d5f8c03b7966380e68e1548af02c73.jpg,0,-1,farm_796638,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_546_jpg.rf.3832ff24278038f60a6756b1bb8ff558.jpg,0,-1,farm_3832,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_547_jpg.rf.1ebf6c01681ff76474265c6814ff5ed3.jpg,0,-1,farm_01681,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_54_jpg.rf.114b898f2b602f7e0b506c543c47c261.jpg,0,-1,unknown_farm,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_558_jpg.rf.72f1705d338f00149e78ffa4c73abe49.jpg,0,-1,farm_1705,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_559_jpg.rf.dc1001cafdca225ac4a8c700b199aeb5.jpg,0,-1,farm_1001,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_561_jpg.rf.d5d28f90c9622b357ee0b03893a29fd7.jpg,0,-1,farm_9622,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_563_jpg.rf.fb9ae8615a0aec74b05d07ca7180a263.jpg,0,-1,farm_8615,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_581_jpg.rf.671b32a0e1f4f0ede3fe6eef642e8d46.jpg,0,-1,farm_eef,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_585_jpg.rf.1a772db88075f691b5814b78686b56ae.jpg,0,-1,farm_88075,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_591_jpg.rf.f1c158f7e29627473aff85a1c3561a00.jpg,0,-1,farm_296274,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_592_jpg.rf.a4b30c21bee8c6d2f55defa452ab21bc.jpg,0,-1,farm_defa,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_595_jpg.rf.190ab7c64c1ea8bff8e17b7540a29f6c.jpg,0,-1,farm_7540,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_601_jpg.rf.187aaefc6218838da59a6d5bbb33e458.jpg,0,-1,farm_621883,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_609_jpg.rf.0423748fddf66ab9437e778dadaaaf2e.jpg,0,-1,farm_042374,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_610_jpg.rf.0e4e70d83d2b4fff95bf53b6d0dd5b35.jpg,0,-1,farm_fff,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_612_jpg.rf.fa4a744404fe5ff6c7d60d5f67c6219c.jpg,0,-1,farm_744404,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_624_jpg.rf.a3f95cb40448408ee6ea54514d5e98fa.jpg,0,-1,farm_404484,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_638_jpg.rf.d17485dc3b7a2673ebf301c6ae4a8b97.jpg,0,-1,farm_17485,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_644_jpg.rf.15a9541d9177868663d990fd9c5e8ac3.jpg,0,-1,farm_9541,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_646_jpg.rf.3ef9ef0e68b067158f7f4d02da6cf8eb.jpg,0,-1,farm_067158,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_648_jpg.rf.98367bbc8cef24903ca6bf97ad7554c1.jpg,0,-1,farm_98367,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_659_jpg.rf.abba2519ce1c20d86937795c82b4b6e6.jpg,0,-1,farm_2519,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_670_jpg.rf.c1bfe79fa02bddbcfcab51159f805c83.jpg,0,-1,farm_51159,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_674_jpg.rf.33340d2c730a25d2b2ab6bad130635c1.jpg,0,-1,farm_33340,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_676_jpeg.rf.2e3dbb06cae72d51231c0886424349fc.jpg,0,-1,farm_51231,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_678_jpg.rf.2e1b6cc94ab314fd0c582c98a6fe07b1.jpg,0,-1,farm_cc,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_67_jpg.rf.c83bf8060f3a3b89dc6f7308f313315f.jpg,0,-1,farm_8060,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_680_jpg.rf.5aa0a800d0a94e5aeef2f50c1280dab0.jpg,0,-1,farm_1280,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_689_jpg.rf.397897d05dd04c1faeae1c241f7ccce4.jpg,0,-1,farm_397897,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_691_jpg.rf.112426ba9587a8c56eca68c9e2a93c59.jpg,0,-1,farm_112426,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_715_jpg.rf.7da038926e59380395cdde9a3079aa2e.jpg,0,-1,farm_038926,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_727_jpg.rf.9457f366b5354ae5946386b06b81cb4d.jpg,0,-1,farm_9457,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_728_jpg.rf.2219ca13cc95d341b79105a088d5bcdc.jpg,0,-1,farm_2219,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_72_jpg.rf.1baeae5594bfc8e5bbf27da10bf64e3b.jpg,0,-1,farm_5594,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_731_jpg.rf.8a9b5a7111f05b6bc2577bdf84a31ee4.jpg,0,-1,farm_7111,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_733_jpg.rf.1becad478307615ea00eab89618e3804.jpg,0,-1,farm_478307,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_734_jpg.rf.327166e2597295e7093849cf6ef1ae57.jpg,0,-1,farm_327166,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_740_jpg.rf.0ca31d1790d2d9bb4e6bf4131b421bca.jpg,0,-1,farm_1790,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_74_jpg.rf.bd25b991807072c8cb22ebf95e84e73c.jpg,0,-1,farm_991807,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_750_jpg.rf.5ae0c6f12e3f56b991e88887cfc36b9a.jpg,0,-1,farm_88887,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_757_jpg.rf.6bbdb37aef0c6cd24d8f4689bfeabc05.jpg,0,-1,farm_4689,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_759_jpg.rf.022621f551040f86f76fe7add1abbb61.jpg,0,-1,farm_022621,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_75_jpg.rf.765e1ca1564c0d3aae381daecc346b63.jpg,0,-1,farm_1564,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_767_jpg.rf.662f542b34faa7d4cdc81bb5310c9dac.jpg,0,-1,farm_5310,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_772_jpg.rf.7da4ea4791c0c7ec787588682266ca50.jpg,0,-1,farm_4791,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_778_jpg.rf.0e4befd8524317e97055423b4dd11df7.jpg,0,-1,farm_852431,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_783_jpg.rf.cc31bd51c6779048c128198ed347a035.jpg,0,-1,farm_677904,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_785_jpg.rf.8cf752ab3cb3fd66d9382195c7780a74.jpg,0,-1,farm_938219,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_788_jpg.rf.15eed1b33b380227e2d56497c76ec181.jpg,0,-1,farm_380227,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_78_jpg.rf.9bb77c1e6b227e03ff180cc489aded5f.jpg,0,-1,farm_bb,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_792_jpg.rf.9415f7df9043a49b2fe4ad3e7c48ae0e.jpg,0,-1,farm_9415,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_797_jpg.rf.29e0ec2a7f23e685c3d63af3f39ea103.jpg,0,-1,farm_ea,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_802_jpg.rf.8ef13700a8cc086756d413fd1cf9b508.jpg,0,-1,farm_13700,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_804_jpg.rf.811e4f91a80c1970b10fe5e5771de081.jpg,0,-1,farm_1970,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_808_jpg.rf.80f01ac47a8f7d9859c978c1b905cd66.jpg,0,-1,farm_9859,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_811_jpg.rf.a490b15db4e096785f4441fc383c523d.jpg,0,-1,farm_096785,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_817_jpeg.rf.01458d1f07a24cfef3c665a35a10ed39.jpg,0,-1,farm_01458,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_818_png.rf.ec34c7c3a48057fc3f5184a7d37668de.jpg,0,-1,farm_48057,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_833_jpg.rf.9ddbf9962e0efef01988fc7b0b32d6d1.jpg,0,-1,farm_9962,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_844_jpg.rf.ae196c2dfdd9dd0b692fe569138b8774.jpg,0,-1,farm_569138,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_848_jpg.rf.3e35aa760fb35869b9600852d58f4f15.jpg,0,-1,farm_35869,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_864_jpg.rf.47a6128d105a78209e1d41978e6b0221.jpg,0,-1,farm_6128,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_871_jpg.rf.34cd7526d6ac13ef6d25aea64da57944.jpg,0,-1,farm_7526,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_879_jpg.rf.ff1950e26593cedc1cd9e67b06beaba2.jpg,0,-1,farm_1950,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_894_jpg.rf.a68231aeadd7f26a7ed481eb16dabe5f.jpg,0,-1,farm_68231,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_8_jpeg.rf.e3a21efdb98b3ed2ef1ec746a643f35e.jpg,0,-1,farm_efdb,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_909_jpg.rf.314bc6c44f854079c1406e95916ca5e3.jpg,0,-1,farm_854079,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_913_jpg.rf.fb16bf3f5ebc6fb6178ed4429d7b94a9.jpg,0,-1,farm_6178,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_914_jpg.rf.b0f46ac49245d4a803004f306ba7194c.jpg,0,-1,farm_49245,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_918_jpg.rf.7fd3ee6cf8d08b0219502612d3846261.jpg,0,-1,farm_021950,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_921_jpg.rf.63329d9426d22496206ed906df8da1a9.jpg,0,-1,farm_63329,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_928_jpg.rf.4c376bb45eb90a9acd7db4f2c5511e62.jpg,0,-1,farm_5511,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_92_jpg.rf.15632cc77aeba03b3e5129ebed29be0a.jpg,0,-1,farm_15632,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_935_jpg.rf.6ad8d16ad84fb5b75188813024750974.jpg,0,-1,farm_751888,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_93_jpg.rf.5fb62d0bc667239f53a740968f19e6ec.jpg,0,-1,farm_667239,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_971_jpg.rf.219bcc0a99145a4d6a8d9378b4aecd86.jpg,0,-1,farm_99145,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_978_jpg.rf.d05e040180221ad27f2ad411dda1d633.jpg,0,-1,farm_040180,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_994_jpg.rf.79aebd43171313854b241b3f27b71663.jpg,0,-1,farm_431713,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_995_jpeg.rf.ade7032bb0ff95132e4b48f2b86272c2.jpg,0,-1,farm_7032,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_996_jpg.rf.8782fb395885d707cda491df403f529d.jpg,0,-1,farm_8782,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\goat_image_9_jpeg.rf.f8dea5baaac987f3ee3b656c540c06bd.jpg,0,-1,farm_baaac,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_101_jpeg.rf.982e363084e3f62c9c50bd788ab38425.jpg,0,-1,farm_363084,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_102_jpeg.rf.0e1577e5ebede3f263cb70f03e7ac9d2.jpg,0,-1,farm_1577,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_103_jpeg.rf.7619b1c3554f59a39f4b257005d70677.jpg,0,-1,farm_7619,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_107_jpeg.rf.5f976e86f0b10a5299390f704d697a96.jpg,0,-1,farm_529939,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_109_jpeg.rf.1786d5c3d6fec277fcb7758924befa28.jpg,0,-1,farm_1786,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_10_jpeg.rf.30af82447ec7f1b4ce6c066c4ce035a6.jpg,0,-1,farm_82447,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_110_jpeg.rf.7f3587568be6cd387eca9526bc697743.jpg,0,-1,farm_358756,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_111_png.rf.80e187ebb64d77f27e1434865bc62d40.jpg,0,-1,farm_143486,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_112_jpeg.rf.c3f446da3972d5327cd3383eb9c93d3a.jpg,0,-1,farm_3972,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_113_jpeg.rf.110162fe5bd141ca15fcf6f30a65549e.jpg,0,-1,farm_110162,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_114_jpeg.rf.30dee79df54b721c01bae894a6450e66.jpg,0,-1,farm_6450,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_115_jpeg.rf.26df93ac17b1a90883f106a5f53856ea.jpg,0,-1,farm_90883,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_116_jpeg.rf.29666a4ee518580aa4262de5ed00fa1a.jpg,0,-1,farm_29666,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_117_jpeg.rf.47976c8108b3410be05061fb7f22d458.jpg,0,-1,farm_47976,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_118_jpeg.rf.22f796cfd068774b3767715361b47f71.jpg,0,-1,farm_068774,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_119_jpeg.rf.3f5f6eb978003220ebc441d967860839.jpg,0,-1,farm_978003,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_11_jpeg.rf.279d46bccd10a99a669e0dd7d6f4bac3.jpg,0,-1,farm_bccd,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_122_jpeg.rf.0e20b29f7199c28e7ac1a8b27ba42d7e.jpg,0,-1,farm_7199,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_125_jpeg.rf.229466849bdebf37690bb303d3553c13.jpg,0,-1,farm_229466,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_126_jpeg.rf.b8933150db41cedf253f06c002fc8c3f.jpg,0,-1,farm_893315,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_127_png.rf.5849600a6a2530a8935560073f77226e.jpg,0,-1,farm_584960,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_128_jpeg.rf.0a7b804d6a049db6386943cde423099d.jpg,0,-1,farm_638694,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_12_jpeg.rf.f6b0f845fec97e7a62f9917bdbfb8711.jpg,0,-1,farm_9917,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_131_jpeg.rf.b2bc004403918f49f5a9da1624ee7fa2.jpg,0,-1,farm_004403,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_132_jpeg.rf.994643c5db5a16ea9deab9d2ffb479ce.jpg,0,-1,farm_994643,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_133_jpeg.rf.8469cba15b425c4e4f041b76f05a7b33.jpg,0,-1,farm_8469,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_134_jpeg.rf.b3e714a1685e9623607b994c9193996f.jpg,0,-1,farm_1685,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_136_jpeg.rf.29173a7c89a1850b85283898d01d8aa2.jpg,0,-1,farm_29173,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_137_jpeg.rf.ee326bf8ae9b98af09cf9e6c609380a8.jpg,0,-1,farm_609380,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_138_jpeg.rf.ffb14d2d2f056590eb0aacfcc4c06455.jpg,0,-1,farm_056590,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_139_jpeg.rf.a0141b9a458a275407141c6941ebe591.jpg,0,-1,farm_0141,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_13_jpeg.rf.d5227c6931665b4a3c108552ad27b454.jpg,0,-1,farm_5227,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_142_jpeg.rf.a70fd1d789803457efa132df4a6b0304.jpg,0,-1,farm_789803,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_143_jpeg.rf.985aea247243646a011381812e5f6e5d.jpg,0,-1,farm_247243,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_144_jpeg.rf.a958601e809088b96a57ea108445f0eb.jpg,0,-1,farm_958601,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_145_jpeg.rf.529419c7d507d7af454bf9ceb44fd688.jpg,0,-1,farm_529419,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_147_jpeg.rf.52ef9aa0451c6a68d0b35bae01ad0d0a.jpg,0,-1,farm_0451,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_148_jpeg.rf.d33eb2ab337c3bce31eca895d68b99c6.jpg,0,-1,farm_ab,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_14_jpeg.rf.19c367d714c03ff714d127ee2ff42b04.jpg,0,-1,farm_ff,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_150_jpeg.rf.c7569952066bd8140a1e7191868432b3.jpg,0,-1,farm_756995,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_156_jpeg.rf.202de9d61b168de780f04ce5d5d7f6d1.jpg,0,-1,farm_de,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_159_jpeg.rf.a847bf3015b1d90eb91d82f2d3924166.jpg,0,-1,farm_3015,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_15_jpeg.rf.8bc8579226cae6fbe50b6e6ddea0568c.jpg,0,-1,farm_857922,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_160_jpeg.rf.e6986e35523e4a46dc434ed6fdec6c5c.jpg,0,-1,farm_6986,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_161_jpeg.rf.20e189e126fb8b58ec4a7a75875824f5.jpg,0,-1,farm_758758,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_164_jpeg.rf.a927e71ec8964583503cfdb8a1612f5b.jpg,0,-1,farm_896458,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_165_jpeg.rf.e48bd7f74b3b623b8ace06238372bdc9.jpg,0,-1,farm_062383,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_166_jpeg.rf.ae0acced2f6e1a9a21cc5249e2605ad8.jpg,0,-1,farm_5249,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_168_jpeg.rf.35dd4dea27aedad0c765797ecaa3092d.jpg,0,-1,farm_765797,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_169_jpeg.rf.1443ed92f840c0fb4ee1d0bcfdf8557b.jpg,0,-1,farm_1443,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_171_jpeg.rf.b68d14a7ef83697e70022237f3b9a878.jpg,0,-1,farm_83697,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_1_jpeg.rf.6cc1de3ab2f0db322772a8fa57fea1aa.jpg,0,-1,farm_322772,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_220_jpeg.rf.c17a81d6c6c8f980211fbb42a91ead0b.jpg,0,-1,farm_980211,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_348_jpeg.rf.49ea0286c531a2293bc4836198dfec4f.jpg,0,-1,farm_0286,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\healthy-goat_41_jpeg.rf.a6444e8a6dc0f48bce4b36655064fa6b.jpg,0,-1,farm_6444,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\H_0230_png_jpg.rf.79cb08fb65a263ce515e6dd711eb4f38.jpg,0,-1,farm_0230,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\images-1-_jpg.rf.4fd47b9b651f284e517dd8bcfdbd73c5.jpg,0,-1,farm_fd,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\images-10-_jpg.rf.791eff9d748a26b158fd5a2bfbec4769.jpg,0,-1,farm_4769,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\images-11-_jpg.rf.d2e85a1236296aaa1fdf9986b30d0f44.jpg,0,-1,farm_123629,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\images-12-_jpg.rf.1e66a6557ca755d06119be579ad2a9df.jpg,0,-1,farm_6557,non_cattle,,False,False
d:\AniLinkData2\not_cattle_animals\images-14-_jpg.rf.ce9a921b1f80c071b84b479cd1f7df8d.jpg,0,-1,unknown_farm,non_cattle,,False,False
